object_id,original_detection_id,parent_class,frame,x,y,w,h,area,solidity,eccentricity,focus_score,quality_score,cluster
2001,2291,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,2115,325,43,49,1391,0.97,0.822,20.2846,0.3669,10
2002,2293,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,2741,398,44,60,1346,0.7839,0.9015,14.0256,0.303,2
2003,2294,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1540,434,62,44,1687,0.7746,0.7369,12.8009,0.3127,22
2004,2295,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1010,497,43,114,1922,0.7156,0.9771,12.0485,0.3036,2
2005,2296,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1396,561,68,47,1622,0.8167,0.9172,12.3641,0.3223,29
2006,2297,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,2210,636,60,89,1601,0.542,0.9374,9.737,0.2364,1
2007,2298,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1867,699,108,174,4986,0.65,0.9784,13.7175,0.4082,28
2008,2299,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,2238,849,58,67,1786,0.8595,0.9264,15.909,0.3452,12
2009,2300,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1190,958,41,68,1237,0.7869,0.9563,10.9162,0.2965,1
2010,2301,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1946,974,86,50,1445,0.5372,0.9549,15.1661,0.2341,19
2011,2302,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,2943,1163,83,93,5037,0.8089,0.4497,16.7003,0.4594,9
2012,2303,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,2150,1177,52,57,1419,0.7584,0.8737,16.7911,0.3011,12
2013,2304,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,2775,1270,93,184,5684,0.5336,0.9694,13.7883,0.3739,7
2014,2305,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1528,1458,63,84,1886,0.6342,0.8927,18.4072,0.2841,28
2015,2306,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1445,1535,74,128,3407,0.6069,0.8774,15.4928,0.3338,4
2016,2307,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,2971,1600,58,49,1605,0.8997,0.7105,22.202,0.3563,16
2017,2308,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1084,1744,62,128,3345,0.7289,0.9636,14.8921,0.3674,4
2018,2309,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,2126,1934,102,62,1582,0.5388,0.9813,8.3191,0.2332,20
2019,2310,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,934,1962,65,67,1434,0.6303,0.9303,11.9864,0.2584,11
2020,2311,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,2926,2161,60,51,1786,0.8886,0.6937,13.1058,0.3511,15
2021,2312,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1052,2226,46,53,1378,0.857,0.7222,13.6001,0.3258,11
2022,2313,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1385,2274,39,70,1764,0.9338,0.8783,14.1743,0.3649,1
2023,2314,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,2299,2311,73,80,3923,0.9145,0.3388,17.1714,0.4484,10
2024,2315,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1688,2442,45,67,1909,0.895,0.8572,11.2255,0.3561,1
2025,2316,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,2037,2556,57,57,1462,0.6765,0.523,20.2057,0.2816,13
2026,2318,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1821,2604,40,74,1544,0.6968,0.944,13.9445,0.2847,3
2027,2319,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1649,2616,63,71,1739,0.6335,0.8978,12.1697,0.2718,11
2028,2320,Detritus / Unsharp Organisms,RCNHSha_20250514_023931_IMG3,1312,2682,50,61,1232,0.8143,0.9156,8.4827,0.302,0
2029,2321,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,2009,288,77,274,8238,0.6066,0.9877,13.978,0.396,26
2030,2322,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,2469,302,63,81,1981,0.6245,0.7148,18.6048,0.2852,0
2031,2323,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,2115,323,42,51,1404,0.9696,0.8273,14.2005,0.3612,23
2032,2324,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1971,326,40,56,1361,0.9092,0.8576,16.9829,0.3442,2
2033,2325,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,2735,398,46,56,1397,0.7223,0.8155,14.7183,0.2873,11
2034,2326,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1539,435,60,43,1573,0.7783,0.7442,12.9453,0.3094,17
2035,2327,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1398,564,66,45,1536,0.8157,0.9304,12.6122,0.3188,29
2036,2328,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1697,667,49,60,1278,0.7014,0.8819,16.1998,0.2777,0
2037,2329,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1833,730,62,152,4512,0.7698,0.9605,14.9479,0.4264,3
2038,2330,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,2139,819,37,109,2091,0.7329,0.9689,16.0349,0.3195,2
2039,2331,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1104,946,33,66,1243,0.8178,0.9523,11.5716,0.3066,3
2040,2332,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,2103,1129,97,107,3078,0.6346,0.9567,17.4241,0.3309,25
2041,2333,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,2915,1157,99,95,5616,0.8245,0.5726,13.323,0.4607,31
2042,2334,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,2733,1218,86,248,5924,0.566,0.9868,15.611,0.3854,26
2043,2335,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1026,1407,41,66,1291,0.7286,0.9014,12.0132,0.2822,1
2044,2336,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1421,1488,76,139,3337,0.5448,0.9332,18.9667,0.3159,7
2045,2337,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,2526,1650,49,63,1200,0.5952,0.7575,14.1579,0.2407,1
2046,2338,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1068,1737,53,123,3036,0.809,0.9767,12.5083,0.3766,27
2047,2339,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,2137,1860,74,63,1861,0.6637,0.8417,25.2962,0.2988,31
2048,2340,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,940,1978,49,60,1261,0.777,0.9336,11.5365,0.2951,0
2049,2341,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1052,2227,45,54,1391,0.8586,0.7651,12.8271,0.3261,24
2050,2342,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1374,2268,44,81,2054,0.8689,0.9229,13.7193,0.3565,1
2051,2343,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,2281,2304,76,82,4014,0.8861,0.3058,11.7313,0.4381,10
2052,2345,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1560,2569,36,96,1592,0.6709,0.9484,15.456,0.2804,2
2053,2346,Detritus / Unsharp Organisms,RCNHSha_20250514_023946_IMG4,1821,2604,37,74,1478,0.6968,0.9483,16.1278,0.2843,3
2054,2347,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1972,256,126,305,11385,0.4869,0.9427,12.0864,0.3581,7
2055,2348,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1682,309,55,43,1814,0.9365,0.6923,17.3287,0.3708,16
2056,2349,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2469,313,63,71,1742,0.6273,0.6555,15.4154,0.2733,12
2057,2350,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2158,323,83,43,2096,0.8018,0.9109,36.2702,0.3607,16
2058,2351,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2106,332,47,42,1231,0.8882,0.7201,38.8991,0.3546,15
2059,2352,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1539,341,34,54,1271,0.9366,0.8071,13.0053,0.3448,2
2060,2353,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2743,397,43,56,1223,0.788,0.9069,13.5953,0.2989,24
2061,2354,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1539,436,58,36,1285,0.8448,0.888,11.6737,0.3165,22
2062,2355,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2883,491,67,68,2650,0.7852,0.789,14.6178,0.3562,13
2063,2356,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1417,494,71,66,1875,0.7083,0.7365,36.6495,0.3242,14
2064,2357,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1593,572,86,59,3037,0.7957,0.6539,12.5863,0.3728,31
2065,2358,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1577,697,64,63,1874,0.6724,0.6609,33.9455,0.3106,16
2066,2359,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1861,719,55,155,4398,0.7617,0.9627,14.1958,0.4186,26
2067,2360,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1350,743,106,185,9434,0.7306,0.8886,11.9551,0.4311,9
2068,2361,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1071,766,66,58,2679,0.8235,0.6877,21.6616,0.3759,16
2069,2362,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2251,808,47,94,2619,0.8747,0.9142,17.7925,0.385,1
2070,2363,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2163,825,51,175,3126,0.6345,0.991,16.1543,0.3315,26
2071,2364,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1675,924,58,54,1567,0.7987,0.8725,19.1626,0.3214,18
2072,2365,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1152,942,25,70,1228,0.8803,0.9518,14.4361,0.3276,3
2073,2366,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,3178,1057,68,69,2129,0.7078,0.66,13.7859,0.3113,13
2074,2367,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,3100,1087,42,69,2111,0.96,0.8353,17.3998,0.3898,10
2075,2368,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,809,1123,43,45,1381,0.9472,0.727,14.0721,0.3535,12
2076,2369,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2124,1146,68,89,2639,0.6413,0.8959,15.0391,0.313,1
2077,2370,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2924,1156,94,97,5503,0.8289,0.5716,14.4481,0.4631,7
2078,2371,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2766,1224,119,230,8185,0.4563,0.9286,15.9807,0.3529,4
2079,2372,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1352,1228,65,67,1950,0.7156,0.5776,18.1605,0.3108,9
2080,2373,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1354,1400,169,93,6161,0.645,0.8895,14.7591,0.4083,8
2081,2374,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1040,1411,44,61,1234,0.8265,0.943,10.407,0.3077,1
2082,2375,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,3154,1424,74,74,2752,0.7778,0.8126,11.7997,0.3552,13
2083,2376,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1442,1510,58,154,3506,0.6,0.9299,15.7145,0.336,6
2084,2378,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2396,1552,54,46,1455,0.7908,0.6081,22.3701,0.3178,16
2085,2379,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,3255,1605,37,54,1335,0.9646,0.7458,12.7422,0.3555,2
2086,2380,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1890,1674,51,51,1908,0.977,0.7318,13.9554,0.3834,16
2087,2381,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1216,1691,61,52,1891,0.7843,0.7543,33.1779,0.3441,16
2088,2382,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1150,1692,52,48,1765,0.9714,0.4669,20.752,0.3828,15
2089,2383,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1362,1697,65,62,1587,0.7507,0.7905,17.8285,0.3065,14
2090,2384,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,687,1715,47,91,2459,0.8532,0.896,13.2241,0.3676,10
2091,2385,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1090,1740,38,121,2948,0.829,0.9698,12.8649,0.3795,28
2092,2386,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,3170,1780,75,115,3630,0.7301,0.9373,11.9577,0.3762,2
2093,2388,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2579,1833,42,43,1237,0.9567,0.7585,17.7153,0.3542,13
2094,2389,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2864,1931,39,57,1589,0.9725,0.7289,27.3054,0.3826,10
2095,2390,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,951,1979,60,44,1218,0.7468,0.8182,10.9448,0.2837,17
2096,2391,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2971,2053,53,54,1306,0.8649,0.9461,12.4685,0.3242,13
2097,2393,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2266,2140,67,58,1904,0.8754,0.8997,12.5143,0.3513,14
2098,2394,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1052,2223,46,56,1405,0.851,0.7345,13.4177,0.3249,24
2099,2395,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1383,2272,36,70,1874,0.9058,0.8904,16.3923,0.3631,1
2100,2397,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2298,2309,74,82,3978,0.8915,0.3402,14.2121,0.4408,9
2101,2398,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1423,2321,51,62,1799,0.8046,0.6433,17.4373,0.3308,10
2102,2399,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2921,2410,46,61,1633,0.8728,0.8203,17.3105,0.3445,10
2103,2400,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2390,2426,63,58,2060,0.7991,0.63,25.4989,0.3476,16
2104,2401,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1234,2450,95,72,2371,0.6967,0.8711,14.0156,0.3179,31
2105,2402,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1936,2551,50,45,1721,0.9313,0.5478,28.6735,0.3769,16
2106,2403,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1821,2589,57,90,1839,0.5521,0.941,19.6815,0.2589,3
2107,2404,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,2233,2659,36,74,2002,0.929,0.8917,11.7066,0.3705,2
2108,2405,Detritus / Unsharp Organisms,RCNHSha_20250514_024101_IMG9,1295,2670,34,62,1221,0.7802,0.8989,8.8859,0.2918,2
2109,2406,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,2035,257,73,42,1208,0.6262,0.9434,11.5411,0.2477,19
2110,2407,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1932,322,160,240,10069,0.4355,0.9436,10.8603,0.3415,7
2111,2408,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,2114,326,44,49,1425,0.9654,0.8145,13.9989,0.3606,10
2112,2409,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,2415,353,107,31,1921,0.7733,0.9741,12.0437,0.3209,20
2113,2411,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,2737,391,37,65,1385,0.7928,0.9115,12.9765,0.3062,2
2114,2412,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1536,435,66,37,1393,0.762,0.9118,11.5541,0.2959,22
2115,2413,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1759,708,77,52,1420,0.5445,0.8411,12.8549,0.233,20
2116,2414,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1738,811,156,74,4699,0.7826,0.9691,13.9023,0.4367,8
2117,2415,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1680,924,50,52,1425,0.8631,0.8742,18.3301,0.3343,12
2118,2416,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,2004,973,215,51,3733,0.4465,0.9895,17.6555,0.3009,20
2119,2417,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1004,1050,77,35,1516,0.7576,0.9371,16.6808,0.3046,33
2120,2418,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1083,1067,97,44,1743,0.634,0.965,11.5613,0.2715,8
2121,2420,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,2914,1155,97,96,5464,0.8463,0.5747,12.5265,0.4664,34
2122,2421,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,2042,1188,148,49,3470,0.6985,0.9775,15.9326,0.3643,20
2123,2422,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,2607,1408,194,57,5407,0.6651,0.9836,17.5153,0.417,8
2124,2423,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1819,1503,50,53,1639,0.8986,0.5802,14.8329,0.35,10
2125,2424,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1346,1576,156,87,4087,0.4822,0.9175,13.3715,0.3215,8
2126,2425,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1000,1793,124,67,3091,0.8644,0.9803,12.0442,0.395,30
2127,2426,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1476,2017,37,67,1555,0.8702,0.9016,8.6596,0.3319,3
2128,2427,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1545,2199,110,95,3590,0.713,0.9607,10.4637,0.368,20
2129,2428,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1051,2228,47,53,1390,0.8465,0.7159,15.0213,0.3246,11
2130,2429,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1355,2279,125,71,4332,0.6893,0.8174,14.0405,0.3941,8
2131,2430,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1659,2296,117,74,4508,0.8515,0.882,10.7041,0.4465,29
2132,2431,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,2280,2306,76,81,3878,0.8788,0.4119,12.2557,0.431,10
2133,2432,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1335,2347,55,67,2175,0.8082,0.5967,16.8827,0.3464,0
2134,2433,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1273,2380,54,55,1732,0.8101,0.5005,14.6724,0.327,13
2135,2434,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,2648,2483,70,35,1349,0.7793,0.9279,14.9088,0.3027,19
2136,2435,Detritus / Unsharp Organisms,RCNHSha_20250514_030916_IMG2,1812,2604,42,74,1606,0.7404,0.9022,15.1961,0.3016,1
2137,2436,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1973,298,110,263,9060,0.5039,0.9713,13.2391,0.3644,28
2138,2437,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2327,313,86,38,1327,0.6781,0.9643,11.5148,0.268,19
2139,2438,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2114,327,44,48,1412,0.9684,0.8174,11.7931,0.3588,24
2140,2439,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2430,342,94,42,1862,0.7876,0.9511,13.6967,0.3245,19
2141,2440,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2731,390,46,68,1467,0.7219,0.9005,12.7377,0.288,2
2142,2441,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1537,434,70,38,1432,0.767,0.9121,12.3543,0.2997,19
2143,2442,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2048,452,54,79,2469,0.8904,0.8313,20.5752,0.3864,10
2144,2443,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2827,705,61,36,1456,0.9381,0.8017,18.427,0.3581,16
2145,2444,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1817,724,77,152,4624,0.7383,0.9635,14.0893,0.4205,3
2146,2445,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1728,726,59,43,1226,0.7259,0.8655,11.8894,0.2787,19
2147,2446,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2043,833,95,105,2809,0.5711,0.8474,16.2764,0.3,25
2148,2447,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2266,859,202,154,8967,0.4849,0.8609,13.2616,0.3587,8
2149,2448,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1680,924,169,226,7361,0.5228,0.9752,13.4976,0.3703,28
2150,2449,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2141,939,84,56,1261,0.6503,0.9714,16.1667,0.2617,20
2151,2450,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1041,979,58,55,1332,0.8132,0.9439,12.025,0.3093,13
2152,2451,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2100,1140,81,92,2875,0.7026,0.9464,16.03,0.3418,12
2153,2452,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2927,1147,92,106,5579,0.8336,0.6086,11.7587,0.4618,9
2154,2453,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2646,1321,157,133,5408,0.6831,0.9856,14.9593,0.4199,8
2155,2454,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1376,1514,120,149,4195,0.4916,0.9593,12.7131,0.328,4
2156,2455,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1019,1538,45,46,1534,0.9777,0.5778,11.6565,0.3663,13
2157,2456,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2509,1653,68,62,1406,0.5649,0.2841,15.2769,0.241,18
2158,2457,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1036,1752,86,108,3041,0.819,0.978,13.0639,0.3804,4
2159,2458,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1052,2226,45,66,1455,0.8165,0.8341,15.0139,0.3182,2
2160,2459,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1355,2274,64,69,2273,0.8403,0.9026,15.3064,0.3583,12
2161,2460,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2278,2302,75,83,3904,0.8728,0.3842,12.2212,0.4302,10
2162,2462,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,2653,2481,64,35,1339,0.7821,0.8954,13.1817,0.3014,19
2163,2463,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1812,2603,40,76,1672,0.6643,0.8912,14.6558,0.2808,2
2164,2464,Detritus / Unsharp Organisms,RCNHSha_20250514_030947_IMG4,1488,2617,69,64,1328,0.8771,0.9783,12.9027,0.3292,17
2165,2465,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1973,282,119,283,9875,0.4841,0.9561,12.1186,0.3574,6
2166,2466,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2115,326,43,48,1398,0.9729,0.8178,12.6487,0.3604,10
2167,2467,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2446,329,77,55,2051,0.5661,0.7876,12.246,0.2641,19
2168,2468,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2737,391,45,64,1443,0.7488,0.9012,12.8695,0.2952,2
2169,2469,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1537,430,62,44,1377,0.7654,0.8545,14.1064,0.2988,22
2170,2470,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1833,710,83,164,4933,0.5525,0.9587,15.8903,0.379,7
2171,2471,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2134,813,79,182,3714,0.5344,0.9854,13.2087,0.3221,26
2172,2472,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2062,825,47,47,1235,0.8465,0.8151,16.6149,0.32,13
2173,2473,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1134,948,32,67,1210,0.7908,0.941,17.2515,0.3029,28
2174,2474,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1341,1007,46,42,1488,0.9669,0.3838,12.9822,0.3626,15
2175,2475,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2934,1149,88,104,5545,0.8421,0.6115,13.0975,0.4657,9
2176,2476,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2125,1196,59,54,1928,0.9099,0.8294,15.3538,0.3654,18
2177,2477,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2680,1229,48,53,1298,0.7722,0.7788,12.7447,0.2963,11
2178,2478,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2730,1279,100,196,5484,0.5109,0.9776,13.0745,0.3663,6
2179,2479,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1820,1372,72,63,1506,0.7131,0.9299,21.0842,0.2952,5
2180,2480,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2590,1398,71,49,1418,0.6724,0.8511,15.3788,0.2738,19
2181,2482,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1416,1576,82,88,2702,0.6176,0.7902,15.7743,0.3091,7
2182,2483,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2529,1653,46,64,1237,0.6876,0.8293,17.3041,0.2731,1
2183,2484,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1072,1737,49,120,2929,0.8376,0.9761,13.2982,0.3817,4
2184,2485,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1562,1836,49,46,1451,0.9565,0.7467,9.2473,0.3542,13
2185,2486,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2400,1941,48,118,2357,0.6461,0.9772,26.9517,0.3151,6
2186,2487,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,929,1967,57,68,1630,0.8049,0.9368,12.5727,0.3193,0
2187,2488,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1053,2227,52,56,1472,0.8097,0.8223,18.2617,0.32,12
